exp_id,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,y_pred,y_label
965,2,2,593,593.0,197.66666666666663,-1190,-2,-1,1,1
972,1,2,870,435.0,87.0,660,1,0,1,1
1146,1,1,222,222.0,111.0,-278,-1,-1,1,1
1014,1,1,224,224.0,112.0,-163,0,0,1,1
597,0,0,0,0.0,0.0,-257,-1,-1,1,1
1144,1,1,438,438.0,146.0,188,0,0,1,1
590,1,1,307,307.0,102.33333333333331,-133,-1,-1,1,1
1129,1,1,212,212.0,53.0,0,0,0,1,1
1149,0,0,0,0.0,0.0,-272,-1,-1,1,1
965,0,0,0,0.0,0.0,-748,-3,-1,1,1
1151,1,1,311,311.0,77.75,-50,0,0,1,1
1073,1,1,313,313.0,78.25,-498,0,0,1,1
598,0,0,0,0.0,0.0,-208,-1,-1,1,1
1011,2,2,1324,1324.0,264.8,535,-1,0,1,1
598,1,1,257,257.0,64.25,-694,-2,-1,1,1
1151,1,1,815,815.0,815.0,815,1,1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
970,2,3,1886,628.6666666666666,209.55555555555557,1042,1,0,1,1
1072,1,1,276,276.0,69.0,-1941,-5,-2,1,1
1011,1,1,317,317.0,105.66666666666669,317,1,1,1,1
585,0,0,0,0.0,0.0,-279,-1,-1,1,1
903,0,0,0,0.0,0.0,-545,-1,-1,1,1
1145,1,1,300,100.0,33.333333333333336,-302,-1,0,1,0
1074,1,1,498,249.0,71.14285714285714,-147,0,0,1,1
1074,0,0,0,0.0,0.0,-739,-2,-2,1,1
1072,1,1,211,211.0,42.2,1,0,0,1,1
903,0,0,0,0.0,0.0,-233,-1,-1,1,1
1072,1,2,524,262.0,65.5,-139,0,0,1,1
972,0,0,0,0.0,0.0,0,0,0,1,1
1014,1,1,277,138.5,46.16666666666666,-319,-1,0,1,1
1091,1,2,450,450.0,90.0,450,2,1,1,1
1144,0,0,0,0.0,0.0,-667,-1,-1,1,1
597,1,1,210,70.0,26.25,-165,0,0,1,1
941,1,1,204,204.0,40.8,204,1,1,1,1
1145,1,1,408,408.0,81.6,408,1,1,1,1
1149,1,1,423,423.0,105.75,188,0,0,1,1
941,0,0,0,0.0,0.0,-871,-2,-2,1,1
1072,0,0,0,0.0,0.0,-483,-1,-1,1,1
903,1,1,641,320.5,128.2,262,0,0,1,1
1129,1,1,320,320.0,160.0,55,0,0,1,1
941,0,0,0,0.0,0.0,-289,-1,-1,1,1
1144,1,1,558,558.0,139.5,-259,-1,0,1,1
1014,0,0,0,0.0,0.0,-468,-2,-1,1,1
597,2,3,1074,1074.0,214.8,1074,3,2,1,1
904,0,0,0,0.0,0.0,-223,-1,-1,1,1
1090,1,4,1418,1418.0,202.57142857142856,1418,4,1,1,1
1072,1,2,1170,1170.0,234.0,1170,2,1,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1072,0,0,0,0.0,0.0,-661,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
641,1,3,1338,669.0,167.25,1338,3,1,1,1
1146,2,2,538,538.0,179.33333333333334,-32,0,0,1,1
1145,2,4,1447,723.5,206.7142857142857,1447,4,2,1,1
1129,1,1,285,285.0,142.5,285,1,1,1,1
1151,0,0,0,0.0,0.0,-469,-2,-1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,249,249.0,62.25,40,0,0,1,1
598,1,1,208,208.0,69.33333333333333,208,1,1,1,1
941,1,1,251,251.0,62.75,-766,-1,0,1,1
903,2,2,584,292.0,116.8,77,1,1,1,1
641,0,0,0,0.0,0.0,-200,-1,-1,1,1
630,1,2,772,772.0,257.3333333333333,772,2,1,1,1
1073,1,1,200,200.0,100.0,200,1,1,1,1
1090,1,1,482,482.0,120.5,62,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,601,300.5,85.85714285714286,129,-1,0,1,1
965,1,2,494,494.0,247.0,-116,0,-1,1,1
1144,1,4,1635,1635.0,181.66666666666663,1635,4,1,1,1
590,0,0,0,0.0,0.0,-938,-3,-2,1,1
1072,1,1,320,320.0,80.0,320,1,1,1,1
1091,1,1,212,212.0,106.0,0,0,0,1,1
1011,1,1,209,209.0,104.5,-156,0,0,1,1
597,1,2,1007,251.75,111.88888888888889,1007,2,1,1,1
904,0,0,0,0.0,0.0,-208,-1,-1,1,1
1014,1,2,876,876.0,292.0,417,0,0,1,1
970,1,1,348,348.0,69.6,-176,0,0,1,1
598,2,2,690,690.0,345.0,-915,-1,-1,1,1
630,1,1,236,236.0,118.0,-611,0,0,1,1
1014,0,0,0,0.0,0.0,-294,-1,-1,1,1
590,1,1,202,101.0,28.857142857142858,-272,-1,-1,1,1
1144,1,2,672,224.0,74.66666666666667,672,2,1,1,1
1151,2,2,630,630.0,210.0,147,1,1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
903,1,2,546,182.0,68.25,324,1,0,1,1
1149,1,2,654,327.0,109.0,654,2,1,1,1
1014,1,1,368,184.0,61.333333333333336,73,0,0,1,1
1011,0,0,0,0.0,0.0,-412,-1,-1,1,1
1129,1,1,771,385.5,128.5,277,0,0,1,1
1151,0,0,0,0.0,0.0,-251,-1,-1,1,1
1074,2,3,1038,259.5,94.36363636363636,-945,-3,0,1,1
597,0,0,0,0.0,0.0,-686,-1,-1,1,1
1073,2,6,3014,1507.0,502.3333333333333,3014,6,2,1,1
903,2,2,577,577.0,192.33333333333331,18,0,0,1,1
903,1,2,486,162.0,48.6,486,2,1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1011,0,0,0,0.0,0.0,-430,-2,-1,1,1
903,1,2,785,392.5,52.333333333333336,785,2,1,1,1
1074,1,1,344,344.0,86.0,-712,-2,-1,1,1
1073,1,1,727,363.5,103.85714285714286,727,1,1,1,1
585,2,4,1215,1215.0,607.5,624,2,1,1,1
1071,0,0,0,0.0,0.0,-748,-1,-1,1,1
1129,0,0,0,0.0,0.0,-671,-1,-1,1,1
1146,1,2,1002,501.0,143.14285714285714,747,1,0,1,1
641,1,1,456,228.0,50.66666666666666,91,0,0,1,1
1071,2,2,1195,597.5,199.16666666666663,672,0,0,1,1
598,1,1,216,216.0,72.0,216,1,1,1,1
965,4,5,2449,1224.5,349.85714285714283,2058,4,3,1,1
590,1,1,616,616.0,154.0,187,0,0,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
585,0,0,0,0.0,0.0,-398,-1,-1,1,1
1129,1,1,543,543.0,181.0,543,1,1,1,1
1073,4,5,3183,1591.5,397.875,1989,2,1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
597,0,0,0,0.0,0.0,-219,-1,-1,1,1
1145,0,0,0,0.0,0.0,-1185,-2,-1,1,1
1090,1,1,219,219.0,73.0,219,1,1,1,1
1011,1,1,346,346.0,69.2,346,1,1,1,1
941,0,0,0,0.0,0.0,-332,-1,-1,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
970,3,5,1911,382.2,147.0,-381,0,0,1,1
1090,1,1,415,207.5,59.285714285714285,190,0,0,1,1
598,2,3,718,718.0,119.66666666666669,363,2,1,1,1
1014,1,1,330,330.0,110.0,-119,0,0,1,1
597,0,0,0,0.0,0.0,-637,-1,-1,1,1
965,2,2,653,130.6,54.41666666666666,258,1,1,1,1
972,1,2,652,217.33333333333331,81.5,442,1,0,1,1
630,0,0,0,0.0,0.0,-341,-1,-1,1,1
1146,1,1,255,127.5,51.0,-637,-2,0,1,1
965,1,4,1461,1461.0,292.2,1461,4,1,1,1
1090,6,9,3007,3007.0,1002.3333333333334,2339,6,3,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
590,0,0,0,0.0,0.0,0,0,0,1,1
970,1,1,202,202.0,67.33333333333333,202,1,1,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1144,1,1,243,121.5,60.75,26,0,0,1,1
585,1,1,203,203.0,101.5,-1524,-2,0,1,1
1090,3,4,3227,1613.5,403.375,2667,2,1,1,1
965,1,1,365,182.5,73.0,-111,-1,0,1,1
904,1,1,448,112.0,40.72727272727273,448,1,1,1,1
585,1,1,220,220.0,73.33333333333333,-246,-1,-1,1,1
598,0,0,0,0.0,0.0,-207,-1,-1,1,1
941,1,2,472,472.0,78.66666666666667,249,1,0,1,1
972,0,0,0,0.0,0.0,-449,-1,-1,1,1
590,1,1,227,227.0,32.42857142857143,227,1,1,1,1
941,0,0,0,0.0,0.0,-326,-1,-1,1,1
903,2,2,741,741.0,370.5,517,1,1,1,1
904,0,0,0,0.0,0.0,-1353,-4,-3,1,1
1090,0,0,0,0.0,0.0,-1491,-2,-1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1146,0,0,0,0.0,0.0,-206,-1,-1,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
598,1,1,206,206.0,68.66666666666667,-953,-1,0,1,1
965,1,1,265,88.33333333333333,37.85714285714285,-252,-1,0,1,1
904,1,1,506,506.0,126.5,281,0,0,1,1
585,1,1,404,404.0,101.0,404,1,1,1,1
903,0,0,0,0.0,0.0,-556,-2,-1,1,1
598,1,1,468,234.0,78.0,468,1,1,1,1
1129,0,0,0,0.0,0.0,-899,-2,-1,1,1
941,0,0,0,0.0,0.0,-231,-1,-1,1,1
630,1,1,230,230.0,57.5,-230,0,0,1,1
641,0,0,0,0.0,0.0,-598,-2,-1,1,1
1073,1,1,762,762.0,127.0,514,0,0,1,1
1090,1,1,332,332.0,66.4,-5,0,0,1,1
1011,1,2,888,444.0,126.85714285714286,561,1,0,1,1
970,0,0,0,0.0,0.0,-1560,-4,-2,1,1
904,1,1,432,432.0,86.4,432,1,1,1,1
1014,1,1,353,353.0,176.5,129,0,0,1,1
1091,1,1,212,212.0,42.4,-1319,-3,0,1,1
903,0,0,0,0.0,0.0,-564,-2,-1,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
598,0,0,0,0.0,0.0,-1275,-2,-1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
970,0,0,0,0.0,0.0,0,0,0,1,1
1091,1,1,498,249.0,71.14285714285714,64,0,0,1,1
1014,1,2,466,155.33333333333334,51.77777777777778,466,2,1,1,1
1146,2,2,565,565.0,113.0,23,0,0,1,1
972,1,1,503,167.66666666666666,50.3,207,0,0,1,1
641,1,1,256,256.0,51.2,-1195,-2,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
1071,2,2,530,530.0,265.0,-162,0,0,1,1
1011,1,2,815,271.6666666666667,81.5,614,1,0,1,1
598,1,1,762,762.0,254.0,762,1,1,1,1
1146,1,1,449,149.66666666666666,64.14285714285714,109,0,0,1,1
597,1,1,211,211.0,52.75,-555,-1,0,1,1
1090,1,2,494,98.8,38.0,494,2,1,1,1
1145,1,1,666,666.0,333.0,666,1,1,1,1
1014,2,2,807,807.0,269.0,-161,-1,0,1,1
1091,2,2,2116,2116.0,705.3333333333334,1849,1,1,1,1
1014,1,2,622,311.0,77.75,283,1,0,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
903,1,2,789,394.5,157.8,789,2,1,1,1
965,1,6,3347,836.75,304.27272727272725,3347,6,1,0,1
597,1,1,242,121.0,24.2,-76,0,0,1,1
641,0,0,0,0.0,0.0,-1141,-2,-2,1,1
972,1,1,1029,1029.0,343.0,1029,1,1,1,1
970,3,5,2292,573.0,208.3636363636364,2292,5,3,1,1
585,1,1,465,465.0,116.25,465,1,1,1,1
1149,1,1,256,256.0,128.0,-205,-1,0,1,1
1011,1,1,245,245.0,245.0,245,1,1,1,1
1014,0,0,0,0.0,0.0,-754,-2,-1,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1151,0,0,0,0.0,0.0,-200,-1,-1,1,1
1090,3,3,687,687.0,171.75,-1470,-2,-1,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,2,551,551.0,275.5,321,1,0,1,1
1014,1,1,449,149.66666666666666,56.125,140,0,0,1,1
641,0,0,0,0.0,0.0,-603,-2,-1,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,222,111.0,44.4,222,1,1,1,1
641,2,2,1043,347.6666666666667,104.3,595,0,0,1,1
1090,2,2,1375,1375.0,275.0,452,1,1,1,1
1146,0,0,0,0.0,0.0,0,0,0,1,1
1072,1,1,387,193.5,35.18181818181818,-35,0,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
598,0,0,0,0.0,0.0,0,0,0,1,1
641,1,1,220,55.0,20.0,-252,-1,-1,1,1
641,0,0,0,0.0,0.0,-547,-1,-1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1091,1,1,217,108.5,36.16666666666666,217,1,1,1,1
597,0,0,0,0.0,0.0,0,0,0,1,1
585,0,0,0,0.0,0.0,0,0,0,1,1
903,1,1,231,231.0,77.0,-1105,-2,-1,1,1
1146,1,1,243,121.5,40.5,243,1,1,1,1
630,1,2,764,254.66666666666663,69.45454545454545,542,1,0,1,1
597,1,1,890,890.0,296.6666666666667,510,0,0,1,1
965,1,1,377,377.0,94.25,124,0,0,1,1
590,2,2,895,895.0,179.0,229,1,1,1,1
1129,1,1,342,342.0,114.0,-326,-1,0,1,1
597,1,1,222,222.0,111.0,6,0,0,1,1
965,2,2,983,983.0,327.6666666666667,657,1,1,1,1
972,1,2,777,259.0,77.7,777,2,1,1,0
1073,1,1,431,215.5,53.875,431,1,1,1,1
1073,4,9,3729,1864.5,745.8,3139,7,2,1,1
585,1,1,342,171.0,48.85714285714285,-996,-2,-2,1,1
965,1,1,425,425.0,106.25,-1382,-3,-2,1,1
903,1,2,712,712.0,356.0,712,2,1,1,1
1091,1,1,229,229.0,57.25,229,1,1,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
598,3,4,1652,826.0,206.5,724,1,1,1,1
970,0,0,0,0.0,0.0,-219,-1,-1,1,1
1011,1,2,631,210.33333333333331,52.583333333333336,631,2,1,1,1
1073,5,5,1668,834.0,278.0,-1997,-4,-1,1,1
903,0,0,0,0.0,0.0,-258,-1,-1,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
1014,1,1,407,135.66666666666666,50.875,191,0,0,1,1
1011,1,1,257,128.5,36.71428571428572,257,1,1,1,1
597,1,1,284,284.0,94.66666666666669,284,1,1,1,1
590,3,6,2084,694.6666666666666,148.85714285714286,-1072,-3,1,1,1
1144,2,2,483,483.0,80.5,-305,0,1,1,1
1145,2,2,768,256.0,85.33333333333333,-915,-2,-1,1,1
630,1,2,692,692.0,115.33333333333331,408,1,0,1,1
1145,1,1,508,508.0,169.33333333333334,-192,-1,0,1,1
1149,1,1,228,228.0,76.0,-635,-2,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
970,0,0,0,0.0,0.0,-497,-1,-1,1,1
1129,0,0,0,0.0,0.0,-230,-1,-1,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
1129,1,1,260,260.0,86.66666666666667,-784,-1,0,1,1
1144,1,1,295,295.0,73.75,32,0,0,1,1
1071,1,1,417,417.0,104.25,-355,-1,0,1,1
1074,0,0,0,0.0,0.0,-215,-1,-1,1,1
1074,0,0,0,0.0,0.0,-1076,-3,-1,1,1
903,0,0,0,0.0,0.0,0,0,0,1,1
1091,0,0,0,0.0,0.0,-229,-1,-1,1,1
1149,1,1,353,353.0,88.25,353,1,1,1,1
1011,0,0,0,0.0,0.0,-225,-1,-1,1,1
1144,1,1,263,263.0,131.5,-154,0,0,1,1
1149,0,0,0,0.0,0.0,-400,-1,-1,1,1
1014,1,2,531,177.0,59.0,531,2,1,1,1
1129,1,1,571,285.5,81.57142857142857,571,1,1,1,1
903,1,1,208,208.0,41.6,208,1,1,1,1
1073,6,8,4448,1482.6666666666667,635.4285714285714,-446,0,3,0,1
1074,1,3,2132,1066.0,236.88888888888889,1739,2,0,1,1
972,1,1,205,205.0,102.5,-469,0,0,1,1
1091,1,1,217,108.5,36.16666666666666,-250,0,0,1,1
1151,1,1,485,161.66666666666666,53.888888888888886,485,1,1,1,1
1149,1,2,552,552.0,138.0,311,1,0,1,1
970,1,1,394,394.0,56.285714285714285,-1009,-1,0,1,1
972,1,3,1028,342.6666666666667,114.22222222222224,330,1,0,1,1
1144,0,0,0,0.0,0.0,-689,-2,-1,1,1
1011,1,1,322,322.0,107.33333333333331,-24,0,0,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
630,0,0,0,0.0,0.0,-977,-2,-1,1,1
1129,1,2,992,496.0,141.71428571428572,116,1,0,1,1
1146,0,0,0,0.0,0.0,-640,-2,-1,1,1
1091,0,0,0,0.0,0.0,-1024,-3,-2,1,1
1072,1,1,259,129.5,37.0,-302,0,0,1,1
1144,0,0,0,0.0,0.0,-412,-1,-1,1,1
1144,0,0,0,0.0,0.0,-538,-1,-1,1,1
1091,1,1,470,470.0,156.66666666666666,-47,0,0,1,1
1071,1,1,336,336.0,84.0,336,1,1,1,1
1149,1,1,503,503.0,251.5,50,-1,0,1,1
970,0,0,0,0.0,0.0,0,0,0,1,1
1072,2,2,845,281.6666666666667,93.88888888888889,261,1,1,1,1
641,3,7,2073,691.0,172.75,1829,6,2,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,-455,-1,-1,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,-288,-1,-1,1,1
1074,1,1,296,296.0,74.0,-944,-3,-2,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,2,425,212.5,47.22222222222222,64,1,0,1,1
1144,1,2,573,286.5,81.85714285714286,-174,0,0,1,1
630,1,1,212,70.66666666666667,23.55555555555556,-5,0,0,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1146,0,0,0,0.0,0.0,-363,-1,-1,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1129,1,1,220,110.0,31.428571428571427,-106,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
970,1,1,352,352.0,88.0,17,0,0,1,1
1146,1,2,483,161.0,69.0,483,2,1,1,1
903,2,2,713,356.5,118.83333333333331,-442,-2,-1,1,1
904,1,1,347,347.0,86.75,126,0,0,1,1
1074,0,0,0,0.0,0.0,-541,-2,-2,1,1
1074,1,1,521,521.0,260.5,-106,-1,0,1,1
597,1,1,605,302.5,100.83333333333331,70,0,0,1,1
1073,1,1,845,845.0,211.25,377,0,0,1,1
1071,3,3,957,239.25,87.0,658,2,2,1,1
1129,0,0,0,0.0,0.0,0,0,0,1,1
1014,1,1,216,108.0,27.0,0,0,0,1,1
1072,1,1,529,529.0,105.8,-38,0,0,1,1
970,2,4,1348,449.3333333333333,149.77777777777777,265,1,-1,1,1
965,2,3,929,929.0,232.25,75,1,1,1,1
904,1,1,445,148.33333333333334,55.625,0,0,0,1,1
1014,1,1,212,212.0,70.66666666666667,212,1,1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
903,1,3,906,453.0,100.66666666666669,906,3,1,1,1
1146,0,0,0,0.0,0.0,-689,-1,-1,1,1
1145,0,0,0,0.0,0.0,-1029,-3,-1,1,1
1074,1,1,313,313.0,78.25,-178,0,0,1,1
904,1,1,230,115.0,38.333333333333336,230,1,1,1,1
1091,3,4,1991,1991.0,331.8333333333333,-843,-4,-1,1,1
630,1,5,2134,2134.0,1067.0,1764,4,0,1,1
598,0,0,0,0.0,0.0,0,0,0,1,1
965,2,3,1066,533.0,266.5,-192,0,-1,1,1
1091,5,12,5071,1690.3333333333333,563.4444444444445,4806,11,4,0,0
1144,1,2,421,421.0,46.77777777777778,421,2,1,1,1
630,1,1,762,762.0,190.5,-462,-2,0,1,1
1091,1,3,1056,528.0,150.85714285714286,1056,3,1,1,1
1011,1,2,934,311.3333333333333,103.77777777777776,203,1,0,1,1
1074,0,0,0,0.0,0.0,-553,-1,-1,1,1
1145,1,1,257,257.0,51.4,257,1,1,1,1
1072,0,0,0,0.0,0.0,-241,-1,-1,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
598,2,3,751,250.33333333333331,93.875,223,2,1,1,1
941,0,0,0,0.0,0.0,0,0,0,1,1
972,0,0,0,0.0,0.0,-937,-2,-1,1,1
1091,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,228,114.0,38.0,228,1,1,1,1
1011,0,0,0,0.0,0.0,-510,-1,-1,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
1071,1,1,214,214.0,35.666666666666664,-258,-1,0,1,1
970,1,1,775,775.0,155.0,-408,-2,0,1,1
641,1,4,1616,538.6666666666666,202.0,1616,4,1,1,1
1011,0,0,0,0.0,0.0,0,0,0,1,1
590,1,1,236,236.0,59.0,-182,-1,0,1,1
1073,1,1,208,208.0,52.0,208,1,1,1,1
1014,1,2,745,372.5,124.16666666666669,745,2,1,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
630,1,1,216,216.0,72.0,216,1,1,1,1
970,1,1,524,524.0,174.66666666666666,-114,0,0,1,1
1144,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,2,1129,564.5,125.44444444444444,625,1,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
1146,1,1,226,113.0,28.25,226,1,1,1,1
630,2,2,576,192.0,64.0,42,1,1,1,1
590,1,2,687,687.0,343.5,350,1,0,1,1
941,0,0,0,0.0,0.0,-228,-1,-1,1,1
965,0,0,0,0.0,0.0,0,0,0,1,1
597,1,2,852,426.0,142.0,852,2,1,1,1
597,0,0,0,0.0,0.0,-419,-2,-1,1,1
1011,0,0,0,0.0,0.0,-600,-1,-1,1,1
641,0,0,0,0.0,0.0,-467,-1,-1,1,1
598,0,0,0,0.0,0.0,0,0,0,1,1
1145,1,1,368,184.0,46.0,143,0,0,1,1
1146,1,1,363,363.0,121.0,127,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
598,1,1,375,375.0,75.0,151,0,0,1,1
941,1,1,213,213.0,71.0,-2,0,0,1,1
965,0,0,0,0.0,0.0,-998,-3,-1,1,1
903,1,1,423,423.0,211.5,-1876,-4,-2,1,1
1129,1,2,590,590.0,147.5,590,2,1,1,1
941,0,0,0,0.0,0.0,0,0,0,1,1
903,1,1,233,233.0,77.66666666666667,3,0,0,1,1
903,1,1,203,101.5,29.0,203,1,1,1,1
970,1,1,566,566.0,283.0,566,1,1,1,1
630,0,0,0,0.0,0.0,-1750,-2,-1,1,1
1074,0,0,0,0.0,0.0,-521,-1,-1,1,1
630,1,1,308,154.0,51.333333333333336,-1734,-4,-2,1,1
1072,1,1,489,489.0,163.0,489,1,1,1,1
1014,1,1,579,193.0,82.71428571428571,579,1,1,1,1
1072,0,0,0,0.0,0.0,-1023,-3,-1,1,1
597,0,0,0,0.0,0.0,-216,-1,-1,1,1
1151,0,0,0,0.0,0.0,0,0,0,1,1
1146,1,1,200,100.0,28.571428571428573,-424,-1,0,1,1
1014,2,2,709,709.0,118.16666666666669,245,0,0,1,1
598,1,1,215,215.0,53.75,-1757,-1,-1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
1014,0,0,0,0.0,0.0,0,0,0,1,1
1091,2,6,3041,3041.0,608.2,1835,3,0,1,1
1149,1,1,330,82.5,25.384615384615383,29,0,0,1,1
941,1,1,749,749.0,249.66666666666663,749,1,1,1,1
1071,1,1,209,209.0,29.857142857142858,209,1,1,1,1
1072,0,0,0,0.0,0.0,0,0,0,1,1
1074,0,0,0,0.0,0.0,0,0,0,1,1
904,0,0,0,0.0,0.0,0,0,0,1,1
965,1,1,833,833.0,166.6,304,-1,0,1,1
585,0,0,0,0.0,0.0,-205,-1,-1,1,1
904,1,1,222,74.0,24.666666666666668,222,1,1,1,0
1129,0,0,0,0.0,0.0,-1009,-2,-2,1,1
1091,1,2,565,141.25,62.77777777777778,-135,1,0,1,1
1073,4,6,2305,2305.0,461.0,-1135,-1,-2,1,1
1151,1,1,278,278.0,92.66666666666669,-59,0,0,1,1
597,1,1,277,277.0,138.5,70,0,0,1,1
1073,3,3,1371,1371.0,171.375,187,2,2,1,1
641,1,1,477,477.0,159.0,477,1,1,1,1
641,0,0,0,0.0,0.0,0,0,0,1,1
1014,0,0,0,0.0,0.0,-596,-2,-1,1,1
1090,1,3,992,496.0,110.22222222222224,580,2,0,1,0
1090,1,1,218,218.0,54.5,-16,0,0,1,1
1014,1,1,518,518.0,172.66666666666666,235,0,0,1,1
1071,0,0,0,0.0,0.0,0,0,0,1,1
1144,0,0,0,0.0,0.0,-215,-1,-1,1,1
1090,1,1,220,220.0,110.0,-2138,-6,-4,1,1
630,1,1,344,344.0,114.66666666666669,-5,0,0,1,1
1091,2,3,952,952.0,238.0,-2089,-3,0,1,1
965,1,2,517,172.33333333333334,86.16666666666667,182,1,0,1,1
1011,1,1,510,510.0,255.0,157,0,0,1,1
972,1,1,252,252.0,126.0,-122,0,0,1,1
1074,7,11,4376,2188.0,437.6,2292,4,1,0,1
590,1,1,249,249.0,31.125,-194,-1,0,1,1
630,1,1,231,231.0,115.5,-400,-1,0,1,1
965,1,1,360,360.0,72.0,143,0,0,1,1
630,1,1,286,286.0,95.33333333333331,-18,0,0,1,1
1073,2,2,1139,1139.0,379.6666666666667,57,0,0,1,1
1073,1,1,550,137.5,39.285714285714285,0,0,0,1,1
970,1,1,495,495.0,247.5,495,1,1,1,1
585,1,3,1336,668.0,148.44444444444446,1336,3,1,1,0
630,1,1,472,157.33333333333334,78.66666666666667,-896,-1,0,1,1
1149,0,0,0,0.0,0.0,0,0,0,1,1
630,0,0,0,0.0,0.0,0,0,0,1,1
1011,1,1,219,54.75,16.846153846153847,-49,0,0,1,1
1151,1,1,219,73.0,24.33333333333333,-781,-2,0,1,1
1074,2,2,695,347.5,99.28571428571428,-75,0,1,1,1
1011,0,0,0,0.0,0.0,-519,-1,-1,1,1
590,1,1,305,305.0,152.5,-381,-1,0,1,1
585,1,1,208,208.0,41.6,-793,0,0,1,1
1011,2,4,1456,1456.0,208.0,926,2,0,1,0
1144,0,0,0,0.0,0.0,-395,-1,-1,1,1
598,0,0,0,0.0,0.0,0,0,0,1,1
1074,1,1,1339,1339.0,446.3333333333333,880,0,0,1,1
1144,0,0,0,0.0,0.0,-298,-1,-1,1,1
1145,0,0,0,0.0,0.0,0,0,0,1,1
598,1,1,787,787.0,131.16666666666666,-583,-2,-1,1,1
1129,0,0,0,0.0,0.0,0,0,0,1,1
972,1,1,458,229.0,65.42857142857143,255,0,0,1,1
630,1,1,454,454.0,113.5,454,1,1,1,1
630,1,1,847,847.0,105.875,847,1,1,1,1
1144,1,2,1204,401.3333333333333,172.0,1204,2,1,1,1
1074,2,2,1579,789.5,263.1666666666667,762,1,1,1,1
1145,1,2,605,302.5,75.625,47,1,0,1,1
1146,1,1,396,198.0,56.57142857142857,396,1,1,1,1
941,1,1,303,303.0,151.5,-127,0,0,1,1
1071,2,2,523,523.0,104.6,48,0,0,1,1
585,1,1,204,68.0,22.666666666666668,-424,-1,0,1,1
903,2,8,3441,860.25,286.75,655,-2,-1,0,0
1129,1,1,213,106.5,35.5,-260,0,0,1,1
1149,1,1,206,206.0,103.0,206,1,1,1,1
1091,1,2,689,344.5,114.83333333333331,689,2,1,1,1
1129,0,0,0,0.0,0.0,-320,-1,-1,1,1
